treat,y,x1,x2
1.0,4.894203556777507,2.2189999228483925,2.0519579874374623
1.0,3.6571098002452285,0.37545674699544024,0.2300338371866008
0.0,1.7993969437019972,-0.4138176203087399,-0.5067367983912306
0.0,1.367445031926954,-1.2988957997885333,0.7204764284256372
1.0,2.443397404189205,-0.9718282362776172,0.2139658404410021
0.0,1.2668641211675675,-1.1170706930554144,-0.18580635600811676
0.0,1.9769534267272055,-0.7998423180129328,1.2990733593616692
0.0,2.846168376508696,1.7795025234486328,0.8944940058322454
1.0,3.905111023223553,0.8960927647563319,-0.5891278380912913
0.0,1.3771940036812413,0.5285739014192584,-1.2884847163331774
1.0,4.22279856740017,1.5347147531933791,-0.2751477948894652
0.0,2.154185086589579,-0.11666557354863609,1.365372013232627
0.0,2.8929709812011604,0.9905376505936145,0.3784364052809685
0.0,1.8581416302710918,-0.5359451671822805,0.3290344799983746
1.0,4.010885926980144,1.3314301902061412,0.04172466373872613
1.0,4.622357350182279,1.5304677616724387,0.7321941232929232
0.0,2.4992634203962467,-0.4976386247664527,1.0974578899629288
1.0,3.478887847615634,-1.2652754121208991,0.64005803888027
0.0,0.6645892799610458,-0.6827596814474726,-2.4752735683286162
1.0,3.4424993340310213,-0.010331268640298022,1.583615012733481
0.0,2.2800148530733946,0.9375392721450856,1.331270729963193
1.0,3.5419837900402635,-0.7852693067639157,2.0104439601469326
1.0,4.369191349295765,2.017342762936015,-0.866218859656519
1.0,3.975430127316219,0.31651203705066583,-0.3852712123854231
0.0,2.116433059092675,0.19876883146451244,0.650906212395805
1.0,3.7194095629435084,0.6845154796336524,0.4072382002328422
1.0,4.872051779092764,2.111782988390528,-0.055984189745605685
1.0,3.1294094610989642,-0.566303351642902,-0.6396815414823759
1.0,4.601976484922187,1.0583980301390978,-0.4767571284325543
1.0,4.142828314199878,0.46472806727479793,1.0479188878782024
1.0,3.8001121739270274,0.056126251411039225,2.10773016596633
1.0,4.609687085599456,1.3194190040402176,-0.022794917069443386
1.0,4.320381949969526,1.4991593831504917,-0.19352418436328572
0.0,1.6237202031701587,-0.4129812342406606,-1.1117603444091806
1.0,2.7790118980321585,-1.236152831596048,-0.04709749157820465
1.0,4.455528528203901,0.8875813495949713,0.8005499773859528
1.0,3.9766358944213938,0.8064461653976128,0.5271772151542473
0.0,0.9806258160333101,-2.1177760249006496,0.4774547425897657
1.0,2.507375324334411,-0.2785964016596098,-0.9944064754019002
0.0,2.410838524903497,0.6724286755050906,1.2989180570153545
0.0,1.8056493105244877,-0.4210885745318258,-0.5111201703871134
0.0,2.1080570856131597,-0.06662189144853681,0.04166869226305778
0.0,1.4878884042828562,-0.27171308328044014,-0.9388806665365033
1.0,4.731890619983127,1.1491570523520824,0.6004154369544982
1.0,2.232722471179397,-1.386616906639938,-0.9304557254807204
1.0,4.113867236282674,0.9795285325325388,0.8634361964820882
1.0,4.1423145687684535,0.06938809739419703,0.7164371470934338
0.0,2.370304489918539,-0.003653009122904822,1.6776229627554429
1.0,3.9898088665179343,1.212337526048254,0.25648941984435814
1.0,4.138441089596083,1.9218871668269217,-1.1996059153680483
1.0,4.309010407796651,1.5365299289403656,-0.3707572939024114
0.0,2.0012496875091728,1.123157887424094,-1.3387964868854418
1.0,3.82778392902828,0.5995272051770663,1.6491003664320596
1.0,4.534268159379604,1.6007318125626657,1.1224366570662117
0.0,1.4647570372067154,-0.9590188712705323,-2.235454554107424
0.0,2.061582515210099,-0.9800261397769907,2.0921427917244055
1.0,4.376679495463668,0.694167003388194,-0.5291121657233774
1.0,4.067773928683988,0.061609770715000844,0.8737177825338811
0.0,0.8820709956904946,-1.7032318526007135,-1.2390307773802307
1.0,2.4973561384779455,-0.8108174216259433,-0.41358938475224805
1.0,3.0981316611409233,0.3821764247729521,-2.0821165901038006
0.0,2.0486465091423107,-0.8505355358339908,-0.1924881021416057
1.0,3.40525327862077,0.5715428494012585,-1.2666483241627722
1.0,4.206632164967223,1.528763250879274,0.8299063928348671
0.0,2.101731717148518,-1.054382039584407,1.8225214693161351
1.0,2.6381538439726366,-0.4352117186048948,-1.5900138602418483
0.0,1.155512805410623,-0.6547777887651615,0.2522429336787574
0.0,2.185276472433952,-0.05281659398810706,-0.14253479783978976
1.0,3.1170489117002997,-0.06556171937221512,0.22055213370322385
0.0,1.7505117252610494,-0.6980211140870446,0.2675765983294159
0.0,1.504383197883465,0.40041471901056075,0.3629278358588786
1.0,3.0521675679242057,-0.250097240093724,-1.468392551671303
0.0,1.4039948253430468,-0.704824557287602,-0.10384736460935305
1.0,4.556338286354132,2.2036285950441608,0.48196068751650295
0.0,2.2258858336494485,-0.4851743520087874,1.8876157201561183
1.0,4.073693146395469,0.7476488181359117,0.7530299513822639
1.0,4.262895482789689,1.5250191162772933,0.1917205356103246
1.0,3.6335713084866015,0.7519968145528865,0.6533598568063907
0.0,1.9707255985044907,-0.9014281091720939,1.8527887545257202
1.0,3.936058843318864,0.8425931542809267,0.1056746053064803
0.0,2.58457648651076,1.4836723562130727,-0.46414547795037836
0.0,2.3850785720968153,-0.8388569330504164,1.7621531951245908
0.0,0.46334308662152707,-2.1222739659979863,-0.8867601528951636
0.0,2.1102836110813485,-0.8199369589331992,1.3135226073559596
1.0,2.376212947879543,-1.0018213168803949,-0.06189150891409655
0.0,0.8854296775266977,-2.141086796718229,0.9100638643095069
1.0,4.5147953591805265,2.0628883163303002,-0.8121759424120116
0.0,1.4524809051505023,-0.5628165683234697,-0.72852760944245
1.0,3.513064889415134,0.7504829110269664,-0.13870464581792782
1.0,3.2225002959663307,0.49711044989788244,-1.5075032725069488
1.0,3.420115851542959,0.24275562056570915,-0.5261398865935103
1.0,2.7451861611116986,-1.3281235945755938,-0.9780798120323791
0.0,1.2865358717282018,-1.2775762105636783,0.24014581220115755
0.0,2.1435644330137094,-0.3265696473947829,0.520259369318594
1.0,3.1427291159713047,-0.8533861640337193,-0.6746479139431131
1.0,3.956120578464216,0.3236008438899966,0.5404073474668384
1.0,3.1859375238936396,-0.9603005207229267,-1.2403148319637058
0.0,1.9021365916384925,-0.7569532498698099,0.02986901631893434
0.0,1.6561644007806715,-0.33036239789092425,-0.7546966267957471
1.0,3.5266580321212553,-0.8196390817546256,-0.04900634508268022
0.0,2.275584597820147,-0.12069846598188617,0.5472079577480995
0.0,3.0143722509502506,1.4245082907442073,0.7993043656750716
0.0,1.4710784499829737,-0.21872642111771182,-1.312076666619279
0.0,1.7800994215899817,-0.8173860855510662,0.5714815757141549
1.0,3.424663062348218,-0.34200966811987044,1.000076276625554
1.0,4.283561998142364,0.7658206476973729,1.8252951982949337
1.0,4.396520493764182,1.3863914243310675,0.5798831799712606
1.0,4.201877437524713,1.725977889630224,-0.4399218682132932
1.0,2.708811073177064,-1.3537391896538968,0.37269999308598983
1.0,3.423898222949193,-0.360591538619138,-0.5910089791383558
0.0,2.44650753058335,0.575615484339568,-0.3131592247971973
1.0,4.3651191658471,2.031289290143433,-0.28004119644631403
1.0,3.6213682413169237,0.3482124255415668,0.1809844920590759
1.0,2.829323087464781,-0.9075673473480509,0.34120456649454894
1.0,3.624698618063308,0.4008087978284263,0.1038421061961918
0.0,1.757123856395438,-0.7061282813202715,1.2721722677622858
0.0,1.087089872002838,-0.8300826709690018,-0.8251589582823736
1.0,3.779106525345385,1.5144782893723692,-1.549276733673303
1.0,2.720245595246209,-0.8451515729509305,-0.45090595727162497
1.0,3.8152948780413487,0.784975358235435,-0.14528398021476022
1.0,3.636588709059275,0.5368370620408994,-0.4475569730688027
0.0,1.3901563934183463,-1.1957923611509957,-0.14092288771319456
0.0,1.6706275241721276,-1.482580148907673,0.6831369022190824
1.0,4.4315132917048405,1.3170918751497709,2.0544441998179175
1.0,4.010440267524811,1.0794209827316006,-1.5689857669191376
1.0,3.54907593942879,-0.029907940694950733,0.6809913106440784
1.0,3.759596570115769,0.44596340093728076,0.11385533439773575
1.0,3.948349871654889,-0.0737896156143621,-0.49796443740157126
0.0,2.6318650883461645,-0.33913122750203606,2.724223053136882
1.0,4.187441698585095,1.2147574188491246,-0.10522479056267633
0.0,2.955082317783661,1.195211800577475,0.40085954999069723
0.0,1.9214554431303492,-0.7473158209119471,0.5348438362827947
1.0,4.405474202042592,0.5787640891991254,0.0024439229235772592
1.0,4.603222283229445,1.5751956687579411,0.9229148411512955
0.0,1.701279578577659,-0.10321481673813003,-0.5393121886874687
1.0,3.4787167698325394,-0.473645384904369,1.6763015734972684
1.0,2.9356505190114994,-1.280323285837451,-0.24375273701347883
1.0,3.161111076641776,-0.32493282034427545,0.27520214798131604
1.0,3.6370988173975687,0.017305556647636958,1.3637939013381077
0.0,2.1618516435735713,-0.17018507574658218,0.6230580978085484
1.0,2.490761221799277,0.7304537304965094,-2.054042954795379
0.0,2.548212069311096,0.6993784862487679,-1.3281311753811
1.0,3.9002770350093723,0.1332112236541906,1.6367049472217112
0.0,1.631530471660967,-1.1367446815834692,0.1547093184794953
1.0,2.481047801423636,-0.6444798572810156,-0.863286904774754
1.0,4.421538930728559,2.015405831675688,-1.137745968398961
0.0,2.5435532336067217,0.2865072164673681,1.7144136372797054
1.0,2.962628428841027,-0.4952418766571443,1.6825433852986988
1.0,2.6958738327191956,-0.5996003447738804,-1.516115437787881
0.0,0.9898442869981454,-2.49127968229588,0.10727919661904214
1.0,4.254617516733951,1.7306942004790966,-1.0060010159254127
1.0,4.394851366239857,0.8690125733927717,0.24819595520068619
0.0,1.3770607219368833,-1.3047932880896846,1.57721703368638
1.0,3.5353458349325533,0.1826677822629892,0.5291801406051015
1.0,4.954269697968423,1.578413162034334,1.214197468046613
0.0,2.671917804320143,1.2563547327043343,-0.21808495705428568
1.0,4.162140587517374,1.5822694719214174,0.29024612803760313
1.0,3.0549201718045484,-1.182873770042505,0.1145053767715393
1.0,4.166519035743198,2.0805863570437895,-1.3138119344597499
0.0,1.5172768490349917,-0.0002041394026663078,0.7030751717969433
